CENT,2021-05,343.34791666666666
CENT,2021-06,-2879.1754032258063
CENT,2021-07,-4408.4637096774195
CENT,2021-08,1478.6972222222223
CENT,2021-09,12564.671370967742
CENT,2021-10,14346.333564493758
CENT,2021-11,13431.264784946237
CENT,2022-00,1569.3783602150538
CENT,2022-01,2050.3675595238096
CENT,2022-02,11378.899730820996
CENT,2022-03,13573.923333333334
FLA,2015-06,2979.5965277777777
FLA,2015-07,3149.9533450704225
FLA,2015-08,3068.870272783633
FLA,2015-09,3020.5831692913384
FLA,2015-10,2300.2675336060784
FLA,2015-11,2400.5506830601093
FLA,2016-00,2294.0876344086023
FLA,2016-01,2317.861888111888
FLA,2016-02,2328.1604750725037
FLA,2016-03,2320.590909090909
FLA,2016-04,2603.40522875817
FLA,2016-05,2966.1038796738826
FLA,2016-06,3208.7037337662337
FLA,2016-07,3087.117448759439
FLA,2016-08,2974.1632026781976
FLA,2016-09,2539.1767710713807
FLA,2016-10,2233.623878923767
FLA,2016-11,2317.9043525719744
FLA,2017-00,2311.406385281385
FLA,2017-01,2261.020911127707
FLA,2017-02,2298.389964548677
FLA,2017-03,2481.514337416481
FLA,2017-04,2834.8329261672097
FLA,2017-05,2901.566268407891
FLA,2017-06,3136.5531570426338
FLA,2017-07,3182.2377292340884
FLA,2017-08,2813.4040839005415
FLA,2017-09,2688.959403145584
FLA,2017-10,2358.4465932758108
FLA,2017-11,2293.6508239139316
FLA,2018-00,2494.9616109913795
FLA,2018-01,2338.9822916666667
FLA,2018-02,2195.2343706967777
FLA,2018-03,2439.877090301003
FLA,2018-04,2627.0238191906888
FLA,2018-05,3037.5310799197937
FLA,2018-06,3424.838632986627
FLA,2018-07,3466.985370178809
FLA,2018-08,3134.046968641115
FLA,2018-09,2846.939369332792
FLA,2018-10,2485.360045957202
FLA,2018-11,2335.668482702261
FLA,2019-00,2375.7376938637894
FLA,2019-01,2537.035702746365
FLA,2019-02,2293.023223473787
FLA,2019-03,2654.4523560209423
FLA,2019-04,2855.9766689143626
FLA,2019-05,3038.656063342131
FLA,2019-06,3108.297909642616
FLA,2019-07,3119.6485502360083
FLA,2019-08,3043.237532990693
FLA,2019-09,2846.882615156018
FLA,2019-10,2340.4635627530365
FLA,2019-11,2212.293813732155
FLA,2020-00,2540.498312545855
FLA,2020-01,2664.8607676248594
FLA,2020-02,2806.0113808801216
FLA,2020-03,2884.5588825436025
FLA,2020-04,2961.322778192681
FLA,2020-05,3462.9360815192217
FLA,2020-06,3605.6834011759383
FLA,2020-07,3633.576355421687
FLA,2020-08,3836.3466478972373
FLA,2020-09,3186.0582524271845
FLA,2020-10,2751.005634684614
FLA,2020-11,2618.127749322085
FLA,2021-00,2564.9935753772597
FLA,2021-01,2704.6218584656085
FLA,2021-02,2676.542930051036
FLA,2021-03,2799.123012810619
FLA,2021-04,3190.2918480708604
FLA,2021-05,3390.321766072812
FLA,2021-06,3538.671994025392
FLA,2021-07,3690.4060959211115
FLA,2021-08,3382.3762544387832
FLA,2021-09,3173.7889122596152
FLA,2021-10,2558.9544891640867
FLA,2021-11,2663.884707646177
FLA,2022-00,2807.17054958184
FLA,2022-01,2776.0633267195767
FLA,2022-02,2801.4201934703747
FLA,2022-03,2940.374860750093
MIDA,2015-06,866.0684326710817
MIDA,2015-07,473.49059139784947
MIDA,2015-08,4250.573611111111
MIDA,2015-09,6515.322580645161
MIDA,2015-10,13147.654947916666
MIDA,2015-11,16431.245110821383
MIDA,2016-00,1386.0063211125157
MIDA,2016-01,8026.165229885058
MIDA,2016-02,7912.8192468619245
MIDA,2016-03,6633.7
MIDA,2016-04,4490.528225806452
MIDA,2016-05,836.3104166666667
MIDA,2016-06,1707.9435483870968
MIDA,2016-07,462.30174731182797
MIDA,2016-08,2917.5763888888887
MIDA,2016-09,7522.05376344086
MIDA,2016-10,12862.387387387387
MIDA,2016-11,26.045572916666668
MIDA,2017-00,4223.216145833333
MIDA,2017-01,10169.953869047618
MIDA,2017-02,9665.64553794829
MIDA,2017-03,8719.015972222222
MIDA,2017-04,6921.418682795699
MIDA,2017-05,1875.4277777777777
MIDA,2017-06,828.2540322580645
MIDA,2017-07,1667.7405913978494
MIDA,2017-08,4020.990277777778
MIDA,2017-09,7522.044354838709
MIDA,2017-10,9394.470712773465
MIDA,2017-11,-103.61088709677419
MIDA,2018-00,-1527.02688172043
MIDA,2018-01,3924.7291666666665
MIDA,2018-02,6947.187752355317
MIDA,2018-03,8591.06736111111
MIDA,2018-04,4775.7768817204305
MIDA,2018-05,2162.098611111111
MIDA,2018-06,768.9106182795699
MIDA,2018-07,196.309811827957
MIDA,2018-08,2691.7951388888887
MIDA,2018-09,5589.834677419355
MIDA,2018-10,7395.94495412844
MIDA,2018-11,13673.56182795699
MIDA,2019-00,6452.182795698925
MIDA,2019-01,4298.206845238095
MIDA,2019-02,11435.292452830188
MIDA,2019-03,14477.041666666666
MIDA,2019-04,11548.430107526881
MIDA,2019-05,5543.797222222222
MIDA,2019-06,-254.20430107526883
MIDA,2019-07,1739.885752688172
MIDA,2019-08,2646.5652777777777
MIDA,2019-09,12274.202956989247
MIDA,2019-10,16667.48888888889
MIDA,2019-11,5596.1505376344085
MIDA,2020-00,4230.579301075269
MIDA,2020-01,16687.1566091954
MIDA,2020-02,17387.822468793343
MIDA,2020-03,11778.179166666667
MIDA,2020-04,10203.352150537634
MIDA,2020-05,2128.2986111111113
MIDA,2020-06,1403.0551075268818
MIDA,2020-07,535.575
MIDA,2020-08,10340.25
MIDA,2020-09,15955.940860215054
MIDA,2020-10,15622.102635228848
MIDA,2020-11,-101.97446236559139
MIDA,2021-00,-2752.6559139784945
MIDA,2021-01,-9931.293154761905
MIDA,2021-02,14663.519515477792
MIDA,2021-03,15159.861111111111
MIDA,2021-04,9185.744623655914
MIDA,2021-05,565.7638888888889
MIDA,2021-06,547.7903225806451
MIDA,2021-07,-261.76344086021504
MIDA,2021-08,4108.722222222223
MIDA,2021-09,12582.22311827957
MIDA,2021-10,16807.4479889043
MIDA,2021-11,8013.143817204301
MIDA,2022-00,-14508.010752688173
MIDA,2022-01,-7876.800595238095
MIDA,2022-02,13373.499306518725
MIDA,2022-03,15729.328333333333
MIDW,2015-06,2990.4122983870966
MIDW,2015-07,3435.7029569892475
MIDW,2015-08,2734.370138888889
MIDW,2015-09,1152.1623667010665
MIDW,2015-10,1172.328591256072
MIDW,2015-11,2361.855510752688
MIDW,2016-00,4438.313508064516
MIDW,2016-01,3222.382183908046
MIDW,2016-02,1187.1879623402824
MIDW,2016-03,985.1861111111111
MIDW,2016-04,1041.944556451613
MIDW,2016-05,4055.4836692147323
MIDW,2016-06,3044.8766801075267
MIDW,2016-07,3896.7560483870966
MIDW,2016-08,2792.775347222222
MIDW,2016-09,435.8366935483871
MIDW,2016-10,727.3289382373351
MIDW,2016-11,3337.3565891472867
MIDW,2017-00,3127.411923206467
MIDW,2017-01,1537.9482694454782
MIDW,2017-02,1192.044048419637
MIDW,2017-03,-63.63494268843348
MIDW,2017-04,674.8511424731183
MIDW,2017-05,3163.5019117135907
MIDW,2017-06,3819.456989247312
MIDW,2017-07,3646.5890456989246
MIDW,2017-08,2181.461458333333
MIDW,2017-09,1372.8067876344087
MIDW,2017-10,1832.914642609299
MIDW,2017-11,3718.467003367003
MIDW,2018-00,5358.205216197666
MIDW,2018-01,3394.3742331288345
MIDW,2018-02,1998.617313637925
MIDW,2018-03,1609.3166666666666
MIDW,2018-04,2639.9897048730268
MIDW,2018-05,3960.5893617021275
MIDW,2018-06,3623.6063100137176
MIDW,2018-07,4107.277567846101
MIDW,2018-08,3270.9748226950355
MIDW,2018-09,1904.2708547888774
MIDW,2018-10,2785.1578573962397
MIDW,2018-11,2779.9570637119114
MIDW,2019-00,4256.236444749486
MIDW,2019-01,3429.691489361702
MIDW,2019-02,2204.0845070422533
MIDW,2019-03,376.4645390070922
MIDW,2019-04,1084.2722279437007
MIDW,2019-05,2715.986409155937
MIDW,2019-06,4170.106852103121
MIDW,2019-07,4024.419973100202
MIDW,2019-08,3383.9680555555556
MIDW,2019-09,1054.603494623656
MIDW,2019-10,2412.507809788268
MIDW,2019-11,2511.260427263479
MIDW,2020-00,2766.9519489247314
MIDW,2020-01,2461.507183908046
MIDW,2020-02,212.88832828792465
MIDW,2020-03,-1628.598611111111
MIDW,2020-04,-1267.8719758064517
MIDW,2020-05,2763.210489753387
MIDW,2020-06,4383.305443548387
MIDW,2020-07,3763.398857526882
MIDW,2020-08,1045.4850694444444
MIDW,2020-09,172.81675749318802
MIDW,2020-10,360.669099756691
MIDW,2020-11,2723.96667800068
MIDW,2021-00,3359.147696476965
MIDW,2021-01,4584.612723214285
MIDW,2021-02,696.813795446823
MIDW,2021-03,117.98402777777778
MIDW,2021-04,739.5426747311828
MIDW,2021-05,3964.989236111111
MIDW,2021-06,4140.241599462365
MIDW,2021-07,3601.5519327731095
MIDW,2021-08,2817.1541666666667
MIDW,2021-09,1544.9185810810811
MIDW,2021-10,2356.747025892232
MIDW,2021-11,2333.9275606469005
MIDW,2022-00,5626.783266129032
MIDW,2022-01,4566.780133928572
MIDW,2022-02,1595.47695930037
MIDW,2022-03,1089.5587368421052
NE,2015-06,14653.885752688173
NE,2015-07,14582.251344086022
NE,2015-08,12523.351388888888
NE,2015-09,10238.383064516129
NE,2015-10,10488.097087378641
NE,2015-11,11582.521505376344
NE,2016-00,11752.641129032258
NE,2016-01,11895.05459770115
NE,2016-02,11034.21399730821
NE,2016-03,11359.6
NE,2016-04,11764.255060728745
NE,2016-05,12166.947222222223
NE,2016-06,14367.65994623656
NE,2016-07,14348.307795698925
NE,2016-08,11977.840277777777
NE,2016-09,10397.309139784946
NE,2016-10,10713.976421636617
NE,2016-11,11713.762096774193
NE,2017-00,11682.918010752688
NE,2017-01,11399.394345238095
NE,2017-02,11710.2934051144
NE,2017-03,10025.34861111111
NE,2017-04,10540.341397849463
NE,2017-05,12171.133333333333
NE,2017-06,13324.873655913978
NE,2017-07,12993.819892473119
NE,2017-08,11829.518055555556
NE,2017-09,10657.407258064517
NE,2017-10,10865.42024965326
NE,2017-11,12181.879032258064
NE,2018-00,12698.22177419355
NE,2018-01,11422.318452380952
NE,2018-02,10932.865410497981
NE,2018-03,10350.505555555555
NE,2018-04,10459.943548387097
NE,2018-05,11307.234722222222
NE,2018-06,14201.994623655914
NE,2018-07,14654.16935483871
NE,2018-08,11957.78611111111
NE,2018-09,10020.668010752688
NE,2018-10,10604.785020804438
NE,2018-11,11232.356182795698
NE,2019-00,11610.110215053763
NE,2019-01,11320.279761904761
NE,2019-02,11013.613728129207
NE,2019-03,9931.548611111111
NE,2019-04,9379.79435483871
NE,2019-05,10462.051388888889
NE,2019-06,13702.25
NE,2019-07,12058.325268817205
NE,2019-08,9888.1625
NE,2019-09,10144.698924731183
NE,2019-10,10255.244105409154
NE,2019-11,11053.513440860215
NE,2020-00,11146.021505376344
NE,2020-01,10824.340517241379
NE,2020-02,9561.85598923284
NE,2020-03,8237.552777777777
NE,2020-04,8336.713709677419
NE,2020-05,10929.5125
NE,2020-06,13944.450268817205
NE,2020-07,12507.168010752688
NE,2020-08,10738.943055555555
NE,2020-09,9149.158602150537
NE,2020-10,9760.380027739251
NE,2020-11,10965.815860215054
NE,2021-00,11639.834677419354
NE,2021-01,11942.340773809523
NE,2021-02,10491.873485868102
NE,2021-03,9617.736111111111
NE,2021-04,9795.31182795699
NE,2021-05,12420.56388888889
NE,2021-06,12512.383064516129
NE,2021-07,13648.788978494624
NE,2021-08,11673.941666666668
NE,2021-09,9501.337365591398
NE,2021-10,10951.112343966714
NE,2021-11,10861.333333333334
NE,2022-00,12035.680592991914
NE,2022-01,11276.516467065869
NE,2022-02,11106.188626907073
NE,2022-03,9636.841666666667
NW,2015-06,2300.67198047987
NW,2015-07,2446.3449502650114
NW,2015-08,2151.5837787590053
NW,2015-09,2009.1437623204731
NW,2015-10,2207.1100577375437
NW,2015-11,2378.6610717044737
NW,2016-00,2283.6688339222615
NW,2016-01,2184.1362391602006
NW,2016-02,2205.8561088592937
NW,2016-03,2132.178055679619
NW,2016-04,2020.7461077844312
NW,2016-05,2260.261253309797
NW,2016-06,2363.604155008394
NW,2016-07,2226.80764718062
NW,2016-08,2071.064343360235
NW,2016-09,1970.10542540074
NW,2016-10,2233.8619513964454
NW,2016-11,2628.09484228474
NW,2017-00,2511.179295333968
NW,2017-01,2384.0125215565718
NW,2017-02,2241.9711611260236
NW,2017-03,2187.7548985181543
NW,2017-04,2183.2462554466233
NW,2017-05,2394.582565605807
NW,2017-06,2591.923616415527
NW,2017-07,2353.3542232482346
NW,2017-08,2224.6493288590605
NW,2017-09,2136.3894074675327
NW,2017-10,2299.8726065145197
NW,2017-11,2603.9191017316016
NW,2018-00,2640.0930374592836
NW,2018-01,2634.0956101190477
NW,2018-02,2461.2023065833732
NW,2018-03,2302.247619047619
NW,2018-04,2316.1031778505185
NW,2018-05,2518.31054111033
NW,2018-06,2403.09017736306
NW,2018-07,2113.19810177706
NW,2018-08,1887.0143784462903
NW,2018-09,1719.2246230479268
NW,2018-10,1926.202241681261
NW,2018-11,2033.559640152741
NW,2019-00,2087.995705128205
NW,2019-01,2021.790601930721
NW,2019-02,1918.9006531678642
NW,2019-03,1882.6505696873344
NW,2019-04,1873.7596794871795
NW,2019-05,2012.7126794100138
NW,2019-06,2127.0651964869544
NW,2019-07,2113.126511566772
NW,2019-08,1909.4733333333334
NW,2019-09,1743.9787493579865
NW,2019-10,1921.4285052603718
NW,2019-11,2022.9098717948718
NW,2020-00,2099.9210030926447
NW,2020-01,2175.093404224745
NW,2020-02,1901.6370771312584
NW,2020-03,1763.8412654363813
NW,2020-04,1959.5935427101665
NW,2020-05,2131.222510883303
NW,2020-06,2246.0980661089015
NW,2020-07,2150.5947699030453
NW,2020-08,1867.6227285633163
NW,2020-09,1817.4935792349727
NW,2020-10,1987.9372997073986
NW,2020-11,2138.141990291262
NW,2021-00,2216.6614226166466
NW,2021-01,2195.564417634793
NW,2021-02,1988.0085284960064
NW,2021-03,1806.5142287234044
NW,2021-04,1869.9941752544325
NW,2021-05,2161.175
NW,2021-06,2181.2752816180237
NW,2021-07,2116.1577157061556
NW,2021-08,1862.648714891362
NW,2021-09,1705.0595916277284
NW,2021-10,1942.8080714521998
NW,2021-11,2208.5596518177163
NW,2022-00,2250.8653353814643
NW,2022-01,2172.37027850613
NW,2022-02,2001.6734615384617
NW,2022-03,1814.073317112733
NY,2015-06,18436.84946236559
NY,2015-07,18135.677419354837
NY,2015-08,16968.786111111112
NY,2015-09,15451.361559139785
NY,2015-10,14919.500693481275
NY,2015-11,14553.65188172043
NY,2016-00,15183.072580645161
NY,2016-01,15300.014367816091
NY,2016-02,14146.314939434724
NY,2016-03,13456.731944444444
NY,2016-04,14513.993279569893
NY,2016-05,15805.480555555556
NY,2016-06,18465.458333333332
NY,2016-07,19472.41129032258
NY,2016-08,16283.229166666666
NY,2016-09,14148.876344086022
NY,2016-10,13735.626907073509
NY,2016-11,14969.318548387097
NY,2017-00,14174.543010752688
NY,2017-01,13889.589285714286
NY,2017-02,14126.162853297443
NY,2017-03,12725.740277777777
NY,2017-04,13461.885752688173
NY,2017-05,15716.269444444444
NY,2017-06,17384.802419354837
NY,2017-07,16328.387096774193
NY,2017-08,15225.976388888888
NY,2017-09,14282.353494623656
NY,2017-10,14003.044382801665
NY,2017-11,15003.39247311828
NY,2018-00,16151.479838709678
NY,2018-01,13846.837797619048
NY,2018-02,13887.375504710633
NY,2018-03,13238.827777777778
NY,2018-04,13744.547043010753
NY,2018-05,15111.175
NY,2018-06,18050.93010752688
NY,2018-07,18268.309139784946
NY,2018-08,15156.593055555555
NY,2018-09,14747.876344086022
NY,2018-10,14818.429958391123
NY,2018-11,14910.764784946237
NY,2019-00,15675.56317204301
NY,2019-01,15298.513392857143
NY,2019-02,13219.814266487214
NY,2019-03,12574.356944444444
NY,2019-04,13325.623655913978
NY,2019-05,14980.773611111112
NY,2019-06,18777.323924731183
NY,2019-07,17144.139784946237
NY,2019-08,14859.133333333333
NY,2019-09,13845.666666666666
NY,2019-10,14534.932038834952
NY,2019-11,15479.956989247312
NY,2020-00,15306.432795698925
NY,2020-01,14989.994252873563
NY,2020-02,13623.07671601615
NY,2020-03,12161.881944444445
NY,2020-04,11895.466397849463
NY,2020-05,15208.377777777778
NY,2020-06,18758.872311827956
NY,2020-07,17287.34946236559
NY,2020-08,14563.869444444445
NY,2020-09,13273.89247311828
NY,2020-10,14079.471567267683
NY,2020-11,14464.461021505376
NY,2021-00,14796.350806451614
NY,2021-01,14292.35267857143
NY,2021-02,13469.590847913863
NY,2021-03,12116.504166666668
NY,2021-04,12400.845430107527
NY,2021-05,15441.638888888889
NY,2021-06,15876.037634408602
NY,2021-07,17069.16935483871
NY,2021-08,13751.130555555555
NY,2021-09,12867.93682795699
NY,2021-10,13741.24133148405
NY,2021-11,14119.270161290322
NY,2022-00,15314.88440860215
NY,2022-01,14492.879464285714
NY,2022-02,12592.93270524899
NY,2022-03,13116.825
SE,2015-06,-183.02294007490636
SE,2015-07,765.9917617237008
SE,2015-08,4231.107981220657
SE,2015-09,8416.606594399278
SE,2015-10,9229.995850622407
SE,2015-11,9265.05826217981
SE,2016-00,7749.340620233858
SE,2016-01,9158.164456233422
SE,2016-02,8624.545226130653
SE,2016-03,8348.329797979797
SE,2016-04,6853.637829912023
SE,2016-05,335.639898989899
SE,2016-06,-882.5043988269795
SE,2016-07,-462.5039100684262
SE,2016-08,1666.2828282828282
SE,2016-09,8183.95153313551
SE,2016-10,7846.816326530612
SE,2016-11,8918.46253101737
SE,2017-00,7761.423379174853
SE,2017-01,9049.514285714286
SE,2017-02,7953.375200427578
SE,2017-03,8688.703535353536
SE,2017-04,6145.74926686217
SE,2017-05,2456.3169014084506
SE,2017-06,-0.18503584229390682
SE,2017-07,358.66129032258067
SE,2017-08,3713.5411985018727
SE,2017-09,6924.2307692307695
SE,2017-10,7446.731145935358
SE,2017-11,7742.153225806452
SE,2018-00,2263.0582437275984
SE,2018-01,8475.378968253968
SE,2018-02,7237.380088278568
SE,2018-03,7896.717592592592
SE,2018-04,5684.4047619047615
SE,2018-05,792.9682765151515
SE,2018-06,325.07835820895525
SE,2018-07,1162.7885572139303
SE,2018-08,896.3958333333334
SE,2018-09,5667.205992509364
SE,2018-10,7799.8543078412395
SE,2018-11,8725.021739130434
SE,2019-00,7516.847373188406
SE,2019-01,8578.417670682731
SE,2019-02,8244.347228584516
SE,2019-03,8007.8175925925925
SE,2019-04,4030.3490143369177
SE,2019-05,2220.241203703704
SE,2019-06,353.0103046594982
SE,2019-07,999.6895161290323
SE,2019-08,1272.5453703703704
SE,2019-09,7199.846326164875
SE,2019-10,8227.095884003742
SE,2019-11,8234.756272401433
SE,2020-00,8160.567652329749
SE,2020-01,8726.070881226053
SE,2020-02,8151.256069628951
SE,2020-03,7371.911574074074
SE,2020-04,7373.7101254480285
SE,2020-05,3308.2731481481483
SE,2020-06,546.7020609318996
SE,2020-07,1076.9435483870968
SE,2020-08,5042.977314814815
SE,2020-09,8273.592741935483
SE,2020-10,7918.948220064725
SE,2020-11,8158.831989247312
SE,2021-00,8570.281362007168
SE,2021-01,7179.467757936508
SE,2021-02,7935.001794526694
SE,2021-03,7852.969444444445
SE,2021-04,6751.509856630824
SE,2021-05,1946.9944444444445
SE,2021-06,965.445788530466
SE,2021-07,450.0945340501792
SE,2021-08,6412.601388888889
SE,2021-09,11186.327956989247
SE,2021-10,12865.653259361998
SE,2021-11,12532.541666666666
SE,2022-00,6099.552419354839
SE,2022-01,11580.64880952381
SE,2022-02,12028.665755297334
SE,2022-03,11870.695
SW,2015-06,1856.699779249448
SW,2015-07,1970.3946721311474
SW,2015-08,1894.81
SW,2015-09,1585.0752688172042
SW,2015-10,1390.0739653243847
SW,2015-11,1476.214266450917
SW,2016-00,1407.9409385113267
SW,2016-01,1257.8875432525952
SW,2016-02,1222.4193548387098
SW,2016-03,1205.2681944444444
SW,2016-04,1394.3434976329713
SW,2016-05,1868.1296452702702
SW,2016-06,1964.6118279569891
SW,2016-07,1865.857930107527
SW,2016-08,1661.9984722222223
SW,2016-09,1497.4193548387098
SW,2016-10,1307.7844444444445
SW,2016-11,1375.938440860215
SW,2017-00,1352.2264784946237
SW,2017-01,1246.2986607142857
SW,2017-02,1249.6630376344085
SW,2017-03,1223.9644444444446
SW,2017-04,1338.150255582459
SW,2017-05,1739.910138888889
SW,2017-06,1904.4623786407767
SW,2017-07,1883.6748655913977
SW,2017-08,1652.567361111111
SW,2017-09,1414.7225806451613
SW,2017-10,1326.9162383664398
SW,2017-11,1312.846370967742
SW,2018-00,1246.4225806451614
SW,2018-01,1216.3427615571777
SW,2018-02,1271.6975399919345
SW,2018-03,1209.5095833333332
SW,2018-04,1470.8010083036772
SW,2018-05,1734.4258739076154
SW,2018-06,1750.3936133879781
SW,2018-07,2324.0706391875747
SW,2018-08,2151.7878086419755
SW,2018-09,1658.6418757467145
